input,csco_code,csco_name,similarity,expected_code,expected_name
省内出差销售起包食宿,4010200,销售人员,0.7405941732614489,4010200,销售人员
省内区域销售代表高额奖金,4010200,销售人员,0.6431187548052262,2060702,市场营销专业人员
省内外业务代表,1020000,国家机关负责人,0.7785140569078143,4070101,租赁业务员
省内外业务代表承担住宿,4030100,住宿服务人员,0.6509353567743706,1060200,事业单位负责人
省内外区域销售经理,2060702,市场营销专业人员,0.9337597316496653,2060702,市场营销专业人员
省内外区域销售高额奖金,4010200,销售人员,0.6554460792371603,4010200,销售人员
省内销售,4010201,营销员,0.8393996407995713,4010200,销售人员
省区经理接受外派,1060102,企业经理,0.8217948555275947,1060102,企业经理
省区销售总监,2060702,市场营销专业人员,0.9588425432766824,2060702,市场营销专业人员
省区销售经理,2060702,市场营销专业人员,0.963732977705876,2060702,市场营销专业人员
省区销售经理眼科器械,2050100,临床和口腔医师,0.7485961443751249,2060702,市场营销专业人员
省区院线销售经理,2060702,市场营销专业人员,0.8905742651908843,2060702,市场营销专业人员
省外业务员,4050401,典当业务员,0.9127993064740882,4070101,租赁业务员
眉山市彭山区润都理货员,6150802,高岭土加工工,0.8329608619113931,4020602,理货员
真空设备资深工程师,6200502,真空设备装配调试工,0.8517597671906906,6200502,真空设备装配调试工
眼科医生,2050105,眼科医师,0.9999999999999402,2050105,眼科医师
眼镜店店长,6190107,眼镜架制作工,0.8077766421295784,2023003,战略规划与管理工程技术人员
眼镜店营业员,6190107,眼镜架制作工,0.8189039723566242,4010203,商品营业员
眼镜店验光师,4140303,眼镜验光师,0.9490430951602244,4140303,眼镜验光师
眼镜验光师,4140303,眼镜验光师,0.99999999999991,4140303,眼镜验光师
睢县华圣鞋业有限公司车工,1010000,中国共产党机关和基层组织负责人,0.7804872288873023,6180101,车工
督学老师,4130400,教育服务人员,0.9426770740505211,2089900,其他教学人员
督导,4010206,连锁经营管理师,0.9999999999999286,2090407,演出监督
督导  带薪培训,4010206,连锁经营管理师,0.8735090524780672,4010206,连锁经营管理师
睦岚致家厨师,4030201,中式烹调师,0.8325291818839484,4030201,中式烹调师
睦霖实业大由海鲜参焊工,5049900,其他渔业生产人员,0.7943296930105995,6180204,焊工
睿弋科技空调工,6240502,空调器制造工,0.9338610005215175,6240502,空调器制造工
睿群厨师,4030201,中式烹调师,0.8949831609248665,4030201,中式烹调师
睿舒健康质量管理测试,4080500,检验、检测和计量服务人员,0.7994273483104868,2022903,质量管理工程技术人员
睿鼎科技发展有限公司店员营业员,2060702,市场营销专业人员,0.8439369784830245,4010203,商品营业员
知名银行资产保全,2060906,公司金融顾问,0.826243327803275,4050502,资产管理师
知识产权专员,2061200,知识产权专业人员,0.8518698169148159,2061200,知识产权专业人员
知识产权客服年假奖金每月团建,2060000,经济和金融专业人员,0.5688922558317705,2061200,知识产权专业人员
知识产权顾问,2061200,知识产权专业人员,0.9371071256652194,2061200,知识产权专业人员
知识产权顾问销售市场方向,2061200,知识产权专业人员,0.785970891922684,2061200,知识产权专业人员
短期外卖员车住免费7000,4010000,批发与零售服务人员,0.4554736057700671,4010200,销售人员
短期暑假工肯德基店员,4010200,销售人员,0.7567051772931965,4030103,旅店服务员
短期过渡送餐员提供车住,4030000,住宿和餐饮服务人员,0.6542598973789233,4100801,网约配送员
短篇小说剧情创作,2090100,文艺创作与编导人员,0.7171907833902144,2090103,剧作家
短视频人设IP,4130100,社会文化活动服务人员,0.7628904938730379,2090301,电影电视制片人
短视频兼职,4130105,全媒体运营师S,0.8005182207500221,2090303,电影电视摄影师
短视频剪辑,2090306,剪辑师,0.917949033781838,2090306,剪辑师
短视频剪辑专员,2090300,电影电视制作专业人员,0.7352794151995259,2090306,剪辑师
短视频剪辑专员旅游,4130100,社会文化活动服务人员,0.7007681665891466,2090306,剪辑师
短视频剪辑员0经验,2090300,电影电视制作专业人员,0.781808702016575,2090306,剪辑师
短视频剪辑师,2090306,剪辑师,0.8606892171948856,2090306,剪辑师
短视频剪辑拍摄专员,4130100,社会文化活动服务人员,0.7125796666658605,2090306,剪辑师
短视频剪辑兼职,2090306,剪辑师,0.8294530587287988,2090306,剪辑师
短视频剪辑零基础,2090300,电影电视制作专业人员,0.7633382079866065,2090306,剪辑师
短视频媒介专员,4130100,社会文化活动服务人员,0.7728885940959247,2090607,数字媒体艺术专业人员S
短视频平台运营,4130105,全媒体运营师S,0.8119512558568156,4130105,全媒体运营师S
短视频拍剪师,2090306,剪辑师,0.8559727906033442,2090306,剪辑师
短视频拍摄,2090306,剪辑师,0.8717431371290995,2090303,电影电视摄影师
短视频拍摄专员,4010200,销售人员,0.7385241002795004,2100602,微缩摄影专业人员
短视频拍摄剪辑,2090306,剪辑师,0.9163467641579638,2090306,剪辑师
短视频拍摄剪辑专员,2090300,电影电视制作专业人员,0.7274152839189979,2090306,剪辑师
短视频拍摄剪辑助理,2090306,剪辑师,0.8140467827445471,2090306,剪辑师
短视频拍摄剪辑师,2090306,剪辑师,0.8650826339103467,2090306,剪辑师
短视频摄像剪辑,2090306,剪辑师,0.8805777504300064,2090306,剪辑师
短视频摄像师,4080901,商业摄影师,0.867453033293544,4080901,商业摄影师
短视频摄影剪辑,2090306,剪辑师,0.8966266047793654,2090306,剪辑师
短视频摄影师,4080901,商业摄影师,0.8551331517706918,2090303,电影电视摄影师
短视频操盘手,4130105,全媒体运营师S,0.8444609405415551,2090305,电视导播
短视频文案编导,2090306,剪辑师,0.8329206030156213,4130105,全媒体运营师S
短视频文案策划,4130100,社会文化活动服务人员,0.7965965493877238,2090304,电影电视片发行人
短视频文案编导,2090306,剪辑师,0.8329206030156213,4130105,全媒体运营师S
短视频文案编辑,2090306,剪辑师,0.8747860268791084,2100205,网络编辑S
短视频模特达人,2090300,电影电视制作专业人员,0.7542526077141672,4070703,模特
短视频演员,4130100,社会文化活动服务人员,0.7740466018443243,2090202,电影电视演员
短视频策划经理,2090300,电影电视制作专业人员,0.7629627675640949,4130105,全媒体运营师S
短视频策划编导,4130105,全媒体运营师S,0.8140026498908601,4130105,全媒体运营师S
短视频策划编导信息流广告编导,4130100,社会文化活动服务人员,0.7186472336851827,4130105,全媒体运营师S
短视频编剧,2090300,电影电视制作专业人员,0.7881192558548338,2090203,戏剧戏曲演员
短视频编导,2090306,剪辑师,0.8528999885335168,4130105,全媒体运营师S
短视频编导13薪下午茶,6020600,酒、饮料及精制茶制造人员,0.6339386792784829,4130105,全媒体运营师S
短视频编导运营策划,4130105,全媒体运营师S,0.8135597280636176,4130105,全媒体运营师S
短视频编导主管月薪1w2w,4130100,社会文化活动服务人员,0.6255040752721632,4130105,全媒体运营师S
短视频编导运营,4130105,全媒体运营师S,0.8902938469360085,4130105,全媒体运营师S
短视频编导5W,2090300,电影电视制作专业人员,0.7798306355463496,4130105,全媒体运营师S
短视频编辑,2090306,剪辑师,0.8725998770320565,2100205,网络编辑S
短视频营销,4130100,社会文化活动服务人员,0.7569998620163858,4010602,互联网营销师S
短视频账号运营,4130100,社会文化活动服务人员,0.7841796221537035,4130105,全媒体运营师S
短视频运营,4130105,全媒体运营师S,0.886416454175368,4130105,全媒体运营师S
短视频运营  接受小白 应届生  无压力,4130100,社会文化活动服务人员,0.7034729696399539,4130105,全媒体运营师S
短视频运营短视频操盘手,4130100,社会文化活动服务人员,0.7894750560770311,4130105,全媒体运营师S
短视频运营专员,4130100,社会文化活动服务人员,0.7301554554702886,4130105,全媒体运营师S
短视频运营专员,4130100,社会文化活动服务人员,0.7301554554702886,4130105,全媒体运营师S
短视频运营助理,4010602,互联网营销师S,0.8299910266960274,4130105,全媒体运营师S
短视频运营总监,4130100,社会文化活动服务人员,0.7502920700141962,4130105,全媒体运营师S
短途货运司机,4020202,道路货运汽车驾驶员L,0.8878140911005281,4020202,道路货运汽车驾驶员L
石嘴山市大武口区后厨,4030201,中式烹调师,0.8098682315391554,4030201,中式烹调师
石嘴山市惠农区洪服务员,4140500,体育健身和娱乐场所服务人员,0.7518850981619787,4990000,其他社会生产服务和生活服务人员
石墨机械加工工程师,2020706,模具设计工程技术人员,0.9148944346310144,2021902,非金属矿及制品工程技术人员
石家庄汽车金融城市经理,4050100,银行服务人员,0.7318080014839154,1060102,企业经理
石家庄运唯商贸缝纫工,6150802,高岭土加工工,0.8115000857083717,6050103,缝纫工
石材干挂,6290102,石工,0.8668300967494649,6150203,石材生产工
石油化工项目建设现场土建工程师监理多地,2020401,石油天然气开采工程技术人员,0.8054981999528624,4080509,建设工程质量检测员
石油工程类的资料员,6160207,石油开采工,0.9104805082444838,6160207,石油开采工
石油开采钻井设备销售,6160207,石油开采工,0.8789096729295955,4010201,营销员
石狮市苏姐蛋糕店面包烘焙师,6020102,糕点装饰师,0.8665196472276145,6020101,糕点面包烘焙师
石碣招外卖送餐员配车,4100800,社区生活服务人员,0.675385469908815,4100801,网约配送员
石英工程师,2020902,电子元器件工程技术人员,0.9315056401019904,2021902,非金属矿及制品工程技术人员
矿业产品或机器人销售,4010500,特殊商品购销人员,0.6975764940753441,4010201,营销员
矿大 综合文员,6160100,矿物采选人员,0.8575433452773524,3010205,打字员
矿大成交周期短销售顾问,2061100,证券期货基金专业人员,0.6553893544414297,4010201,营销员
码头运营管理,2021800,建筑工程技术人员,0.76014114332758,2060712,报关人员
研究院院长,2060801,人力资源管理专业人员,0.860326679470429,2010403,体育学研究人员
砧板,6170300,铸铁管人员,0.7554842705216503,6060201,胶合板工
硅烷产品开发高级专家,6170600,轻有色金属冶炼人员,0.7954061683714024,2020602,化工设计工程技术人员
硕佳大连集装箱经营水空陆运操作,6300403,船闸及升船机运管员,0.8025561269891195,6280207,风机操作工
硕士储备干部机械专业,6300500,通用工程机械操作人员,0.8189202491975078,6290301,机械设备安装工
硬笔书法教师,2080000,教学人员,0.9353886060542095,2089900,其他教学人员
硬笔书法老师,2080000,教学人员,0.9123724224854632,2089900,其他教学人员
硬笔书法老师 托管 助教,2080000,教学人员,0.9132188071439754,2089900,其他教学人员
硬笔软笔书法老师,2080000,教学人员,0.825981506566147,2089900,其他教学人员
硬装设计师及助理,4080800,专业化设计服务人员,0.881672260532511,4080807,室内装饰设计师
碧桂园物业南宁分公司保安,4070500,安全保护服务人员,0.7092837390024721,4070501,保安员
磁体设计工程师,6250207,磁头制造工,0.9105117957903807,2020701,机械设计工程技术人员
磁力钻操作工,6250207,磁头制造工,0.9526935815174838,6250207,磁头制造工
磨床,6050102,裁剪工,0.9536971556533751,6180109,拉床工
磨床学徒,6040201,纺纱工,0.9044272908007999,2011000,文学、艺术学研究人员
